exp_id,timestamp_us,phase,active_range_tombstones,active_memtable_bytes,range_del_rate,estimated_capacity_flush_ms,getlive_samples,getlive_p99_us,getdel_samples,getdel_p99_us,scan_samples,scan_p99_us,put_samples,put_p99_us,l0_files,immutable_memtables,pending_compaction_bytes,read_debt,reclaim_debt,maintenance_debt,decision,decision_reason,conflict_state
rtp_mc_observe,7602061,1,5728,20973728,423.30,38702.99,74,6922.50,0,0.00,44,7006.91,253,270.79,0,0,0,25.9316,11498.3295,0.8053,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,7658587,1,5758,20973728,530.73,38800.55,89,10656.92,0,0.00,42,11172.69,261,370.86,0,0,0,42.3651,11569.0729,1.4724,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,7715528,1,5780,20973728,386.36,39908.36,81,7019.66,0,0.00,33,7204.96,240,288.93,0,0,0,28.1095,11598.6365,0.9262,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,7771779,1,5807,22022312,479.99,36827.21,91,5806.94,0,0.00,36,6095.37,304,284.41,0,0,0,23.2600,11661.9991,0.8961,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,7828091,1,5831,22022312,426.20,38648.48,65,6582.96,0,0.00,32,6214.71,227,327.54,0,0,0,25.1567,11704.6197,1.1836,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,7884392,1,5856,22022312,444.04,37447.00,107,5974.70,0,0.00,42,6279.06,284,348.00,0,0,0,23.9926,11756.4042,1.3200,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,7940591,1,5876,22022312,355.88,37206.84,90,7938.47,0,0.00,34,7857.12,270,387.40,0,0,0,32.1177,11787.5878,1.5827,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,7996742,1,5896,22022312,356.18,40838.74,64,6460.46,0,0.00,42,6884.85,187,305.31,0,0,0,23.9592,11827.6182,1.0354,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,8052852,1,5922,22022312,463.38,39946.18,79,6687.49,0,0.00,38,6736.29,260,309.59,0,0,0,25.9531,11890.3376,1.0639,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,8108780,1,5943,22022312,375.48,39877.38,68,7706.23,0,0.00,45,9355.19,248,290.86,0,0,0,29.6379,11923.5483,0.9391,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,8164716,1,5963,22022312,357.55,36631.90,88,6244.91,0,0.00,41,8113.54,320,268.18,0,0,0,25.4579,11961.7551,0.7878,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,8220613,1,5985,22022312,393.58,38198.65,72,9048.55,0,0.00,40,9412.05,232,269.15,0,0,0,34.8075,12009.3581,0.7944,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,8276725,1,6007,22022312,392.07,41297.56,64,6110.16,0,0.00,29,6483.99,194,300.17,0,0,0,24.0680,12053.2073,1.0011,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,8332370,1,6023,22022312,287.54,39754.95,102,8030.39,0,0.00,36,7871.41,268,295.84,0,0,0,32.7844,12074.7537,0.9722,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,8388303,1,6060,22022312,661.51,39129.15,71,7178.81,0,0.00,35,8152.97,261,343.60,0,0,0,28.4263,12186.1506,1.2907,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,8444445,1,6079,22022312,338.43,39872.03,69,6151.02,0,0.00,32,6456.54,237,368.62,0,0,0,24.1022,12191.8428,1.4575,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,8500748,1,6096,22022312,301.94,40943.64,74,9131.17,0,0.00,48,9596.33,227,233.01,0,0,0,34.2441,12222.1938,0.5534,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,8556985,1,6112,22022312,284.51,38866.38,92,6180.91,0,0.00,44,6687.49,285,315.65,0,0,0,24.2332,12252.4510,1.1044,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,8612877,1,6137,23070896,447.29,41037.97,54,21509.56,0,0.00,27,16595.87,190,876.79,0,0,0,81.7625,12318.7291,4.8453,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,8683712,1,6159,23070896,310.58,43495.72,67,21263.34,0,0.00,49,8059.64,241,335.78,0,0,0,67.2161,12349.0581,1.2385,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,8739993,1,6178,23070896,337.59,43354.81,83,6425.32,0,0.00,33,7023.91,225,308.28,0,0,0,25.9835,12389.7592,1.0552,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,8796046,1,6197,23070896,338.96,41529.04,76,7235.59,0,0.00,39,7165.77,255,292.63,0,0,0,27.7692,12427.8965,0.9509,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,8851974,1,6221,23070896,429.12,39516.30,84,7328.25,0,0.00,39,7809.65,271,249.97,0,0,0,28.9757,12484.9123,0.6665,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,8908080,1,6239,23070896,320.82,40884.34,66,6402.00,0,0.00,45,6876.52,217,261.12,0,0,0,23.6085,12510.0821,0.7408,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,8963799,1,6259,23070896,358.94,41384.31,67,6839.12,0,0.00,32,7871.41,225,262.71,0,0,0,27.2311,12553.8944,0.7514,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,9019589,1,6276,23070896,304.71,40903.00,72,6507.60,0,0.00,41,7417.60,241,319.31,0,0,0,25.1149,12582.4714,1.1287,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,9075364,1,6301,23070896,448.23,37435.22,79,6301.93,0,0.00,35,7613.41,307,271.45,0,0,0,25.5105,12646.8229,0.8096,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,9131293,1,6319,23070896,321.84,41027.33,53,6639.04,0,0.00,34,6872.35,182,301.45,0,0,0,24.5939,12670.1837,1.0096,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,9186749,1,6340,23070896,378.68,41483.40,63,6667.26,0,0.00,34,7191.87,224,321.25,0,0,0,25.6931,12717.8679,1.1417,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,9242657,1,6366,23070896,465.05,41853.81,72,6433.11,0,0.00,37,6943.51,225,293.87,0,0,0,24.9609,12778.5050,0.9591,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,9298662,1,6387,23070896,374.97,47428.50,54,6622.97,0,0.00,42,7122.49,140,222.65,0,0,0,23.8593,12811.4967,0.4844,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,9354480,1,6403,23070896,286.65,47390.02,63,6511.55,0,0.00,28,6951.93,203,242.51,0,0,0,25.8181,12834.6646,0.6168,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,9410434,1,6423,23070896,357.44,46037.53,78,6425.32,0,0.00,28,6864.03,223,329.93,0,0,0,26.2666,12881.7436,1.1995,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,9466243,1,6448,24119480,447.96,48615.58,60,7319.37,0,0.00,22,6868.19,156,345.48,0,0,0,29.4636,12940.7956,1.3032,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,9522077,1,6476,24119480,501.49,46646.39,82,6695.60,0,0.00,32,7422.09,220,310.16,0,0,0,27.2475,13002.1487,1.0677,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,9577988,1,6487,24119480,196.74,45314.51,80,6777.24,0,0.00,26,7377.25,221,196.65,0,0,0,28.1935,12993.6741,0.3110,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,9634046,1,6504,24119480,303.26,47063.99,79,6880.68,0,0.00,36,7062.32,182,309.97,0,0,0,27.0553,13038.3257,1.0664,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,9690405,1,6527,24119480,408.10,41607.39,101,6951.93,0,0.00,41,7381.73,289,329.53,0,0,0,27.9861,13094.8098,1.1969,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,9746511,1,6546,24119480,338.64,43596.80,62,6956.14,0,0.00,30,12905.94,192,208.80,0,0,0,30.8561,13125.8645,0.3920,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,9802601,1,6570,24119480,427.88,45693.73,65,6639.04,0,0.00,30,7444.61,183,263.98,0,0,0,26.4144,13182.7884,0.7599,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,9858617,1,6587,24119480,303.48,42991.13,70,6715.92,0,0.00,41,7023.91,249,219.31,0,0,0,25.3651,13204.3485,0.4620,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,9914721,1,6610,24119480,409.95,40767.05,77,6631.00,0,0.00,45,6994.18,259,310.53,0,0,0,25.0853,13260.9953,1.0702,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,9970608,1,6625,24119480,268.40,41646.76,52,6760.83,0,0.00,36,7161.43,214,274.42,0,0,0,24.8345,13276.8399,0.8295,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,10027739,1,6645,24119480,350.07,43011.39,84,13262.69,0,0.00,32,13530.56,206,1810.90,0,0,0,54.4852,13325.0073,11.0727,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,10084115,1,6666,24119480,372.50,43253.46,61,6872.35,0,0.00,24,7467.20,216,286.83,0,0,0,27.8764,13369.2499,0.9122,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,10139994,1,6691,24119480,447.40,44543.58,67,6880.68,0,0.00,22,6951.93,196,295.84,0,0,0,28.3361,13426.7395,0.9722,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,10195901,1,6710,24119480,339.85,44783.70,61,6740.38,0,0.00,26,7165.77,207,243.54,0,0,0,26.9131,13453.9850,0.6236,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,10252113,1,6728,25168064,320.22,41662.23,88,7804.92,0,0.00,37,8040.13,245,211.35,0,0,0,31.2331,13488.0216,0.4090,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,10308425,1,6746,25168064,319.65,36406.41,89,6897.38,0,0.00,43,7131.12,328,278.11,0,0,0,26.8986,13523.9648,0.8540,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,10364557,1,6768,25168064,391.93,41968.98,47,6998.42,0,0.00,20,7426.59,141,287.01,0,0,0,27.9805,13575.1933,0.9134,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,10420584,1,6788,25168064,356.97,42300.21,66,7126.80,0,0.00,34,7413.10,213,312.42,0,0,0,27.5594,13611.6971,1.0828,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,10476570,1,6810,25168064,392.96,42232.26,60,7306.08,0,0.00,36,7706.23,218,287.01,0,0,0,27.6112,13659.2955,0.9134,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,10532587,1,6830,25168064,357.03,44076.37,58,9713.34,0,0.00,31,10042.51,187,314.51,0,0,0,37.6461,13695.7034,1.0967,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,10588466,1,6848,25168064,322.12,42228.35,88,6834.97,0,0.00,31,7148.43,238,284.41,0,0,0,27.9966,13728.2125,0.8961,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,10644296,1,6867,25168064,340.32,43406.75,69,6930.90,0,0.00,27,7297.23,197,276.59,0,0,0,28.0126,13768.0319,0.8440,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,10700185,1,6881,25168064,250.50,42261.38,70,7938.47,0,0.00,41,8167.80,230,222.38,0,0,0,30.0651,13787.0497,0.4826,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,10756010,1,6899,25168064,322.44,45984.95,61,8683.29,0,0.00,35,9059.52,158,252.56,0,0,0,33.1934,13830.2436,0.6837,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,10811954,1,6918,25168064,339.63,46215.37,51,6884.85,0,0.00,31,7297.23,196,309.22,0,0,0,25.9276,13869.9625,1.0614,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,10867645,1,6941,25168064,412.99,46315.45,59,7049.49,0,0.00,27,7494.40,196,265.43,0,0,0,27.8872,13923.2993,0.7695,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,10923403,1,6958,25168064,304.89,45981.99,63,6847.41,0,0.00,40,7480.79,202,261.75,0,0,0,25.7514,13946.4889,0.7450,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,10979040,1,6975,25168064,305.55,46207.97,62,6930.90,0,0.00,29,8133.23,195,232.16,0,0,0,27.7946,13980.5552,0.5477,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,11034771,1,6996,25168064,376.81,47699.48,59,7363.86,0,0.00,33,7847.60,177,188.36,0,0,0,28.2422,14029.6810,0.2558,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,11090603,1,7018,26216648,394.04,42993.50,61,12574.01,0,0.00,36,9561.51,244,259.07,0,0,0,45.6340,14075.4039,0.7271,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,11146863,1,7037,26216648,337.72,43557.68,56,9175.54,0,0.00,29,9784.22,200,289.98,0,0,0,35.9016,14107.7718,0.9332,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,11202849,1,7055,26216648,321.51,42826.31,59,7079.46,0,0.00,24,7453.64,217,272.44,0,0,0,28.4725,14142.1509,0.8162,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,11258666,1,7070,26216648,268.74,44639.55,60,7113.86,0,0.00,34,7417.60,180,246.96,0,0,0,27.0697,14166.8735,0.6464,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,11314614,1,7087,26216648,303.85,44519.51,51,7306.08,0,0.00,28,7435.60,202,241.20,0,0,0,27.8537,14204.3854,0.6080,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,11370487,1,7109,26216648,393.75,45997.47,60,7045.22,0,0.00,22,7449.13,179,338.43,0,0,0,28.7723,14257.3750,1.2562,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,11426427,1,7121,26216648,214.52,47635.17,65,7222.44,0,0.00,26,7453.64,172,256.88,0,0,0,29.0537,14263.4516,0.7126,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,11482185,1,7139,26216648,322.82,45725.69,62,7453.64,0,0.00,33,7655.04,213,294.76,0,0,0,28.6406,14310.2824,0.9651,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,11538269,1,7160,26216648,374.44,43331.76,70,7152.76,0,0.00,25,7386.20,232,199.53,0,0,0,29.2397,14357.4438,0.3302,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,11594140,1,7171,26216648,196.88,48563.44,39,7458.16,0,0.00,20,7706.23,132,170.86,0,0,0,28.8744,14361.6882,0.1390,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,11650362,1,7181,26216648,177.87,50609.92,58,7297.23,0,0.00,34,7833.35,160,192.99,0,0,0,27.7920,14379.7866,0.2866,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,11706648,1,7193,26216648,213.20,55140.01,40,6968.80,0,0.00,22,7253.14,129,104.71,0,0,0,26.6274,14407.3197,0.0000,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,11762985,2,7202,26216648,159.75,63849.00,76,3380.24,0,0.00,25,3836.61,89,178.15,0,0,0,13.6170,14419.9753,0.1877,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,11819510,2,7213,26216648,194.60,77777.09,171,8563.11,0,0.00,45,8999.34,57,325.36,0,0,0,36.6454,14445.4604,1.1691,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,11876264,2,7223,26216648,176.20,83483.83,243,7526.26,0,0.00,85,7991.56,90,211.61,0,0,0,31.0212,14463.6199,0.4107,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,11932672,2,7236,26216648,230.46,103626.20,179,7426.59,0,0.00,59,7682.92,38,315.08,0,0,0,30.7369,14495.0464,1.1005,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,11989195,2,7244,26216648,141.54,106609.72,272,7368.32,0,0.00,99,7904.87,79,217.32,0,0,0,30.2293,14502.1535,0.4488,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,12045717,2,7252,26216648,141.54,126660.49,175,7701.56,0,0.00,62,7972.21,40,297.09,0,0,0,31.6052,14518.1538,0.9806,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,12101892,2,7260,26216648,142.41,145689.52,148,13929.88,0,0.00,50,7800.19,40,224.42,0,0,0,55.0007,14534.2412,0.4961,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,12157955,2,7269,26216648,160.53,135423.64,258,7544.52,0,0.00,80,7962.56,77,400.28,0,0,0,31.5634,14554.0534,1.6686,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,12214164,2,7278,26216648,160.12,147649.73,153,7544.52,0,0.00,53,8045.00,48,383.66,0,0,0,31.1569,14572.0117,1.5577,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,12270240,2,7292,26216648,249.66,145964.99,227,7526.26,0,0.00,73,8079.20,63,312.80,0,0,0,31.4062,14608.9661,1.0853,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,12326513,2,7299,26216648,124.39,165822.54,158,7530.82,0,0.00,56,7790.74,37,270.79,0,0,0,30.8781,14610.4394,0.8053,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,12382746,2,7310,26216648,195.61,163262.50,194,7417.60,0,0.00,56,7790.74,57,331.53,0,0,0,31.2705,14639.5615,1.2102,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,12438971,2,7320,26216648,177.86,184389.91,140,7476.26,0,0.00,50,7753.07,34,301.08,0,0,0,30.6247,14657.7857,1.0072,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,12495086,2,7332,26216648,213.85,172281.97,226,7354.94,0,0.00,68,7819.12,60,234.28,0,0,0,30.8860,14685.3847,0.5619,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,12551406,2,7341,26216648,159.80,171511.81,217,7462.68,0,0.00,71,7795.47,53,385.53,0,0,0,30.9582,14697.9801,1.5702,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,12607926,2,7354,26216648,230.01,145505.45,264,7678.27,0,0.00,90,7828.60,84,425.29,0,0,0,31.6115,14731.0007,1.8353,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,12664335,2,7364,26216648,177.28,129744.84,305,7521.70,0,0.00,88,8015.81,87,281.16,0,0,0,31.7770,14745.7277,0.8744,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,12720528,2,7375,26216648,195.75,135125.05,225,10301.36,0,0.00,60,8118.46,60,280.48,0,0,0,43.0816,14769.5754,0.8698,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,12776539,2,7384,26216648,160.68,136493.16,234,7572.00,0,0.00,88,8015.81,64,221.85,0,0,0,30.8945,14784.0683,0.4790,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,12832624,2,7395,26216648,196.13,149950.77,164,7618.02,0,0.00,57,7924.05,46,340.70,0,0,0,31.3535,14809.6131,1.2713,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,12888814,2,7402,26216648,124.58,173274.22,130,7553.67,0,0.00,50,7885.73,33,188.02,0,0,0,30.6581,14816.4577,0.2535,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,12944838,2,7411,26216648,160.65,181328.16,149,7604.18,0,0.00,48,7996.40,44,225.37,0,0,0,31.6537,14838.0645,0.5025,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,13000716,2,7420,26216648,161.07,143831.00,331,7512.59,0,0.00,98,7967.38,92,240.47,0,0,0,31.6222,14856.1065,0.6031,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,13056711,2,7429,26216648,160.73,159349.10,151,8693.82,0,0.00,60,8993.89,42,226.05,0,0,0,35.2232,14874.0729,0.5070,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,13112638,2,7440,26216648,196.68,177450.22,149,7467.20,0,0.00,56,8123.38,37,244.43,0,0,0,30.5750,14899.6685,0.6295,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,13168412,2,7451,26216648,197.22,144758.86,357,7838.10,0,0.00,106,8167.80,88,309.59,0,0,0,32.9580,14921.7225,1.0639,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,13224534,2,7460,26216648,160.36,172232.49,129,7594.97,0,0.00,38,8277.42,29,207.67,0,0,0,32.1009,14936.0365,0.3844,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,13280232,2,7469,27265232,161.59,163686.97,209,7498.94,0,0.00,64,7972.21,56,281.16,0,0,0,31.4426,14954.1586,0.8744,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,13336191,2,7480,27265232,196.57,162049.42,188,8672.77,0,0.00,77,9004.79,55,181.31,0,0,0,34.9968,14979.6572,0.2087,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,13392267,2,7487,27265232,124.83,135521.15,371,7627.26,0,0.00,125,8182.66,89,201.10,0,0,0,31.6497,14986.4831,0.3407,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,13448456,2,7497,27265232,177.97,133369.77,208,7594.97,0,0.00,84,7933.66,68,250.88,0,0,0,30.6152,15011.7971,0.6726,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,13504468,2,7505,27265232,142.83,154144.25,152,7535.38,0,0.00,57,8197.55,36,299.63,0,0,0,30.8728,15024.2827,0.9975,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,13560429,2,7511,27265232,107.22,166049.40,135,7743.68,0,0.00,61,8148.03,43,213.67,0,0,0,30.7400,15032.7218,0.4244,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,13616252,2,7519,27265232,143.31,149987.98,237,14890.00,0,0.00,76,15366.64,71,222.52,0,0,0,62.8351,15052.3310,0.4835,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,13672162,2,7526,27265232,125.20,141927.27,229,7729.62,0,0.00,70,8408.85,69,161.10,0,0,0,32.5373,15064.5201,0.0740,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,13727854,2,7536,27265232,179.56,158314.80,129,7613.41,0,0.00,49,8297.50,40,394.27,0,0,0,31.1562,15089.9559,1.6284,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,13783713,2,7544,27265232,143.22,145526.98,242,7692.24,0,0.00,76,8358.06,71,299.44,0,0,0,32.2642,15102.3218,0.9963,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,13839771,2,7553,27265232,160.55,154785.15,177,7655.04,0,0.00,52,7880.96,48,347.58,0,0,0,32.1630,15122.0548,1.3172,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,13895682,2,7562,27265232,160.97,154143.15,170,7641.14,0,0.00,57,8312.60,57,227.29,0,0,0,31.7868,15140.0970,0.5153,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,13951506,2,7570,27265232,143.31,145886.11,242,10208.16,0,0.00,74,10060.78,67,306.60,0,0,0,42.8002,15154.3308,1.0440,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,14007509,2,7579,27265232,160.71,148683.51,146,7613.41,0,0.00,44,7938.47,56,235.56,0,0,0,31.9283,15174.0706,0.5704,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,14063995,2,7586,27265232,123.92,157580.95,151,10288.89,0,0.00,51,11058.19,48,334.76,0,0,0,43.0398,15184.3925,1.2318,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,14120256,2,7593,27265232,124.42,155538.52,176,7631.88,0,0.00,53,8212.47,58,252.87,0,0,0,32.1292,15198.4420,0.6858,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,14176008,2,7601,27265232,143.49,177260.51,109,7771.88,0,0.00,43,8133.23,33,237.14,0,0,0,31.4680,15216.3493,0.5809,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,14231693,2,7611,27265232,179.58,182746.90,187,11058.19,0,0.00,50,11607.45,44,276.43,0,0,0,47.5239,15239.9582,0.8428,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,14287616,2,7618,27265232,125.17,160175.02,220,7767.18,0,0.00,72,8408.85,70,249.22,0,0,0,32.4067,15248.5172,0.6615,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,14343647,2,7630,27265232,214.17,149042.34,172,7762.47,0,0.00,53,8312.60,68,362.42,0,0,0,32.5860,15281.4167,1.4161,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,14399670,2,7638,27265232,142.80,161914.06,136,7996.40,0,0.00,56,8373.26,43,219.57,0,0,0,32.2050,15290.2798,0.4638,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,14455710,2,7648,27265232,178.44,154899.12,209,7720.25,0,0.00,75,8202.52,62,325.36,0,0,0,31.7396,15313.8444,1.1691,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,14511695,2,7655,27265232,125.03,166679.49,128,7880.96,0,0.00,44,8307.56,43,321.25,0,0,0,32.5749,15322.5033,1.1417,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,14567510,2,7662,27265232,125.41,181422.93,134,8123.38,0,0.00,48,8347.93,38,158.78,0,0,0,33.3081,15336.5414,0.0585,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,14623240,2,7670,27265232,143.55,161924.47,239,8030.39,0,0.00,75,8667.52,67,263.51,0,0,0,33.7021,15354.3549,0.7567,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,14679551,2,7679,27265232,159.83,153521.77,206,8059.64,0,0.00,61,8501.07,64,279.63,0,0,0,33.9759,15373.9827,0.8642,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,14735906,2,7688,27265232,159.70,138360.76,263,7890.51,0,0.00,75,8207.49,78,326.35,0,0,0,33.3407,15391.9702,1.1757,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,14791850,2,7699,27265232,196.63,125731.84,297,7753.07,0,0.00,99,8465.09,84,464.91,0,0,0,32.3066,15417.6625,2.0994,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,14847923,2,7708,27265232,160.51,140561.97,133,7828.60,0,0.00,40,8287.45,45,315.08,0,0,0,32.9250,15432.0505,1.1005,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,14903789,2,7720,27265232,214.80,159830.84,149,7919.25,0,0.00,32,8465.09,37,296.56,0,0,0,34.5890,15461.4800,0.9770,SEAL,DEADMAN_COUNT,NORMAL
