exp_id,group_name,second_idx,phase,get_ctrl_ops,get_ctrl_p50_us,get_ctrl_p95_us,get_ctrl_p99_us,get_aff_ops,get_aff_p50_us,get_aff_p95_us,get_aff_p99_us,scan_ops,scan_p50_us,scan_p95_us,scan_p99_us,scan_avg_keys,scan_us_per_key,put_ops,put_p50_us,put_p95_us,put_p99_us,del_range_ops,del_range_p99_us,total_ops,overall_iops,active_memtable_mb,immutable_memtable_count,memtable_flush_pending,l0_files,pending_compaction_mb,running_flushes,running_compactions,total_sst_mb,compaction_read_mb_delta,compaction_write_mb_delta,flush_write_mb_delta,write_stall_micros_delta,block_cache_hits,block_cache_misses,block_cache_hit_rate,tombstones_dropped_delta,db_dir_mb
p6_d1_static_rep2,D1,50,main,73835,12.292,19.223,26.241,37221,12.2,18.905,25.516,29311,207.578,383.998,441.021,59.8068,3.53548,7334,17.336,28.593,33.937,0,0,147701,147701,28.0022,0,0,0,0,0,0,872.334,0,0,0,0,143952,762001,15.8896,0,899.052
p6_d1_static_rep2,D1,51,main,74495,12.365,19.142,25.789,37313,12.295,19.1,25.339,29468,207.215,378.443,440.085,59.6329,3.52499,7352,17.593,29.301,36.43,0,0,148628,148628,35.0022,0,0,0,0,0,0,872.334,0,0,0,0,143639,764461,15.8175,0,906.507
p6_d1_static_rep2,D1,52,main,73968,12.349,19.117,25.724,36845,12.29,18.977,25.224,29359,208.149,376.367,439.696,60.1837,3.49739,7406,17.725,29.77,37.376,0,0,147578,147578,43.0023,0,0,0,0,0,0,872.334,0,0,0,0,144902,763153,15.9574,0,914.012
p6_d1_static_rep2,D1,53,main,73709,12.454,19.246,25.829,36945,12.355,19.039,25.366,29554,208.443,372.484,433.984,60.0275,3.50363,7359,18.267,30.299,36.756,0,0,147567,147567,50.0023,0,0,0,0,0,0,872.334,0,0,0,0,145234,765392,15.9488,0,921.474
p6_d1_static_rep2,D1,54,main,72210,12.685,19.524,26.532,35991,12.64,19.471,26.088,29069,210.929,386.492,445.949,60.1479,3.56476,7317,17.585,29.101,36.231,0,0,144587,144587,58.0024,0,0,0,0,0,0,872.334,0,0,0,0,142985,752146,15.9736,0,928.893
p6_d1_static_rep2,D1,55,main,72636,12.67,19.648,26.441,36259,12.572,19.542,26.035,29218,210.994,381.18,445.974,60.1836,3.54552,7312,17.6,29.19,36.169,0,0,145425,145425,1.00196,1,0,0,0,1,0,872.334,0,0,0,0,140110,758561,15.5908,0,995.629
p6_d1_static_rep2,D1,56,main,68464,12.237,19.728,27.574,34364,12.19,19.498,27.02,27663,219.401,408.596,482.956,60.3592,3.74435,7066,16.76,27.678,33.667,0,0,137557,137557,9.00202,0,0,0,0,0,0,694.612,273.902,92.4678,59.324,0,147098,825901,15.118,0,702.796
p6_d1_static_rep2,D1,57,main,103000,10.928,14.667,20.005,51343,10.849,14.486,19.714,41127,142.751,253.432,274.004,59.8705,2.39402,10193,15.335,25.108,31.923,0,0,205663,205663,19.0021,0,0,0,0,0,0,694.612,0,0,0,0,177607,773616,18.6714,0,713.131
p6_d1_static_rep2,D1,58,main,99057,11.345,16.333,20.821,49111,11.264,16.246,20.814,39654,146.826,261.004,308.98,60.1116,2.47096,9870,16.06,27.636,34.893,0,0,197692,197692,29.0022,0,0,0,0,0,0,694.612,0,0,0,0,171661,745084,18.7251,0,723.138
p6_d1_static_rep2,D1,59,main,99954,11.324,15.195,20.507,50498,11.263,15.124,20.336,40560,145.196,256.073,276.076,60.1049,2.42277,10042,16.121,26.682,33.689,0,0,201054,201054,40.0023,0,0,0,0,0,0,694.612,0,0,0,0,175202,758810,18.758,0,733.316
p6_d1_static_rep2,D1,60,main,102034,11.345,15.235,20.509,50807,11.276,15.102,20.307,40681,143.153,255.828,276.611,59.8647,2.41972,10040,15.936,26.328,33.142,0,0,203562,203562,50.0023,0,0,0,0,0,0,694.612,0,0,0,0,176169,757337,18.8718,0,743.495
p6_d1_static_rep2,D1,61,main,98916,11.539,15.545,20.948,49753,11.458,15.393,20.656,40137,144.949,258.162,277.792,59.6827,2.45377,9868,16.186,27.124,35.199,0,0,198674,198674,60.0024,0,0,0,0,0,0,694.612,0,0,0,0,171520,742999,18.7552,0,753.5
p6_d1_static_rep2,D1,62,main,96034,11.388,16.118,21.505,48331,11.316,15.934,21.17,38265,154.441,275.502,304.083,59.864,2.60221,9623,15.603,25.893,32.327,0,0,192253,192253,6.002,0,0,0,0,0,0,753.873,0,0,59.2608,0,167323,754007,18.161,0,759.556
p6_d1_static_rep2,D1,63,main,93005,11.297,15.681,21.114,46391,11.22,15.421,20.853,36571,163.581,286.127,310.567,59.855,2.74913,9191,15.443,25.705,31.721,0,0,185158,185158,16.0021,0,0,0,0,0,0,753.873,0,0,0,0,167778,776437,17.769,0,768.877
p6_d1_static_rep2,D1,64,main,89184,11.711,16.564,21.847,44593,11.653,16.475,21.779,35857,168.248,291.458,321.857,60.1061,2.79979,8929,16.023,26.682,33.468,0,0,178563,178563,25.0021,0,0,0,0,0,0,753.873,0,0,0,0,166996,756312,18.0867,0,777.929
p6_d1_static_rep2,D1,65,main,90118,11.735,15.95,21.705,45041,11.654,15.759,21.148,36170,165.651,288.475,310.784,60.1476,2.77141,9113,15.954,25.973,33.055,0,0,180442,180442,34.0022,0,0,0,0,0,0,753.873,0,0,0,0,166697,763168,17.927,0,787.165
p6_d1_static_rep2,D1,66,main,83518,11.993,16.692,22.299,41519,11.905,16.597,22.326,33589,170.063,293.637,321.022,60.0593,2.83519,8482,16.313,26.938,32.926,0,0,167108,167108,43.0023,0,0,0,0,0,0,753.873,0,0,0,0,152187,708508,17.6819,0,795.761
p6_d1_static_rep2,D1,67,main,89084,11.934,16.703,21.953,44618,11.885,16.58,21.797,35595,167.75,289.613,313.184,60.1771,2.79979,9025,16.004,26.562,33.398,0,0,178322,178322,52.0023,0,0,0,0,0,0,753.873,0,0,0,0,162318,750178,17.7884,0,804.91
p6_d1_static_rep2,D1,68,main,89858,11.976,16.409,21.734,44929,11.902,16.325,21.532,36240,165.988,287.447,311.912,59.972,2.77922,8969,16.443,27.839,35.395,0,0,179996,179996,62.0024,0,0,0,0,0,0,753.873,0,0,0,0,165464,758307,17.9118,0,814.005
p6_d1_static_rep2,D1,69,main,83106,11.928,18.608,23.676,41275,11.846,18.635,23.634,33293,181.542,318.658,384.998,60.1374,3.04884,8226,16.419,28.226,35.437,0,0,165900,165900,6.002,0,0,0,0,0,0,813.095,0,0,59.2227,0,154411,742009,17.2253,0,818.622
p6_d1_static_rep2,D1,70,main,81508,11.595,16.98,22.324,41134,11.557,16.927,22.414,33054,186.815,319.867,354.678,60.109,3.10653,8188,15.703,26.117,32.117,0,0,163884,163884,15.0021,0,0,0,0,0,0,813.095,0,0,0,0,157188,781159,16.7516,0,826.923
p6_d1_static_rep2,D1,71,cooldown,83473,11.855,16.433,22.115,41504,11.821,16.194,21.812,33281,183.843,314.763,339.04,60.0358,3.07385,8156,15.629,25.82,32.107,0,0,166414,166414,23.0021,0,0,0,0,0,0,813.095,0,0,0,0,160333,783342,16.9903,0,835.194
p6_d1_static_rep2,D1,72,cooldown,84827,11.876,16.16,21.878,42514,11.832,15.925,21.761,34347,177.985,307.844,333.786,59.6095,3.00973,8541,15.133,25.01,30.999,0,0,170229,170229,32.0022,0,0,0,0,0,0,813.095,0,0,0,0,164061,802124,16.9803,0,843.85
p6_d1_static_rep2,D1,73,cooldown,85027,12.029,16.341,21.983,42791,11.963,16.233,21.782,33946,180.448,309.217,333.967,59.7944,3.02638,8485,15.275,25.87,32.074,0,0,170249,170249,40.0023,0,0,0,0,0,0,813.095,0,0,0,0,160058,797739,16.7111,0,852.453
p6_d1_static_rep2,D1,74,cooldown,83845,12.275,17.098,22.965,42122,12.208,16.876,22.677,33214,184.591,316.652,342.996,59.699,3.09342,8242,15.943,26.39,32.876,0,0,167423,167423,49.0023,0,0,0,0,0,0,813.095,0,0,0,0,156652,777873,16.7627,0,860.81
p6_d1_static_rep2,D1,75,cooldown,83361,12.301,17.141,22.561,41550,12.245,16.767,22.372,33101,184.784,315.746,341.682,60.1538,3.07082,8346,16.043,26.491,33.38,0,0,166358,166358,57.0024,0,0,0,0,0,0,813.095,0,0,0,0,157509,777041,16.854,0,869.271
p6_d1_static_rep2,D1,76,cooldown,82518,12.366,17.332,22.953,41361,12.3,16.983,22.916,33165,186.089,317.536,344.318,60.0162,3.09826,8234,15.878,26.245,32.615,0,0,165278,165278,2.00197,0,0,0,0,0,0,872.318,0,0,59.2225,0,157102,778917,16.7841,0,873.871
p6_d1_static_rep2,D1,77,cooldown,77150,11.729,17.225,23.411,38461,11.694,16.88,23.124,30960,202.272,345.498,376.33,60.0834,3.37929,7803,15.115,24.723,31.373,0,0,154374,154374,10.002,0,0,0,0,0,0,872.318,0,0,0,0,152561,808806,15.8692,0,881.776
p6_d1_static_rep2,D1,78,cooldown,76886,11.987,17.242,23.549,38215,11.94,16.942,23.359,30977,203.312,341.744,370.247,60.1935,3.36459,7881,15.472,25.557,31.996,0,0,153959,153959,18.0021,0,0,0,0,0,0,872.318,0,0,0,0,152959,808138,15.915,0,889.772
p6_d1_static_rep2,D1,79,cooldown,77354,12.221,17.542,23.829,38859,12.201,17.322,23.803,30839,202.339,342.817,370.012,60.1706,3.36607,7833,15.542,25.795,32.239,0,0,154885,154885,26.0022,0,0,0,0,0,0,872.318,0,0,0,0,151856,803945,15.8878,0,897.711
p6_d1_static_rep2,D1,80,cooldown,76685,12.312,17.905,24.501,38343,12.255,17.39,23.213,30857,202.868,343.721,372.084,59.9642,3.38031,7604,15.93,25.872,32.599,0,0,153489,153489,34.0022,0,0,0,0,0,0,872.318,0,0,0,0,152319,800208,15.991,0,905.417
p6_d1_static_rep3,D1,1,warmup,93029,13.901,20.055,25.856,46594,13.871,20.089,26.008,37205,144,265.547,402.016,60.1617,2.47932,9423,18.785,31.803,39.078,0,0,186251,186251,10.002,0,0,0,0,0,1,927.313,283.313,192.291,0,0,186397,673124,21.6861,127928,1017.54
p6_d1_static_rep3,D1,2,warmup,99395,13.028,18.856,23.326,49782,12.932,18.816,23.145,40078,135.874,262.873,285.439,59.8998,2.31561,9939,18.738,32.333,40.688,0,0,199194,199194,21.0021,0,0,0,0,0,1,927.313,335.6,229.525,0,0,208345,719817,22.4471,153000,1258.14
p6_d1_static_rep3,D1,3,warmup,95733,14.005,19.311,24.393,47536,13.962,19.279,24.491,38241,142.142,264.354,285.284,60.2532,2.41448,9469,19.59,33.478,41.838,0,0,190979,190979,30.0022,0,0,0,0,0,1,927.313,314.567,246.032,0,0,200863,687215,22.6177,119072,1514.36
p6_d1_static_rep3,D1,4,warmup,104654,11.895,17.281,21.365,52580,11.791,17.205,21.142,42278,125.335,248.251,271.037,60.0055,2.14699,10372,18.244,31.762,40.488,0,0,209884,209884,41.0023,0,0,0,0,0,0,602.144,43.2227,49.0807,0,0,168707,677838,19.9289,0,642.076
p6_d1_static_rep3,D1,5,warmup,112602,11.138,16.735,20.417,56272,11.058,16.705,20.572,45519,119.979,241.034,272.794,59.8233,2.06805,11291,17.703,31.416,39.727,0,0,225684,225684,53.0024,0,0,0,0,0,0,602.144,0,0,0,0,186499,698859,21.0648,0,653.523
p6_d1_static_rep3,D1,6,warmup,112502,11.256,17.215,22.609,56685,11.167,17.098,22.23,44913,120.863,242.423,280.691,59.7044,2.08946,11151,18.026,31.58,40.171,0,0,225251,225251,64.0024,0,0,0,0,0,0,602.144,0,0,0,0,182231,689047,20.9154,0,664.825
p6_d1_static_rep3,D1,7,warmup,105248,10.991,16.843,20.947,52608,10.908,16.643,20.44,41575,135.481,259.197,303.29,59.8742,2.31203,10349,15.938,28.424,35.651,0,0,209780,209780,11.002,0,0,0,0,0,0,661.198,0,0,59.0537,0,181259,728232,19.9297,0,671.607
p6_d1_static_rep3,D1,8,warmup,103483,11.055,16.525,20.528,51765,10.959,16.398,20.361,41466,137.537,257.07,303.653,60.0936,2.3288,10434,15.992,27.308,33.453,0,0,207148,207148,22.0021,0,0,0,0,0,0,661.198,0,0,0,0,187083,738883,20.2041,0,682.18
p6_d1_static_rep3,D1,9,warmup,102852,11.213,16.658,20.75,51375,11.137,16.654,20.756,41297,137.929,260.441,304.465,60.1031,2.33981,10374,16.424,27.979,34.19,0,0,205898,205898,32.0022,0,0,0,0,0,0,661.198,0,0,0,0,183707,735600,19.9832,0,692.698
p6_d1_static_rep3,D1,10,warmup,102276,11.304,16.749,20.818,50980,11.204,16.684,20.574,41279,138.565,258.681,302.789,60.176,2.34357,10433,16.483,27.878,34.999,0,0,204968,204968,43.0023,0,0,0,0,0,0,661.198,0,0,0,0,184646,731725,20.1497,0,703.277
p6_d1_static_rep3,D1,11,main,102682,11.389,16.842,20.855,51440,11.288,16.78,20.82,41099,138.494,260.441,306.71,59.9914,2.35459,10278,17.456,30.011,38.174,0,0,205499,205499,54.0024,0,0,0,0,0,0,661.198,0,0,0,0,182521,726526,20.0783,0,713.696
p6_d1_static_rep3,D1,12,main,100529,11.482,17.032,21.12,49922,11.375,16.879,21.08,40393,140.252,262.817,305.147,60.1628,2.37317,10040,17.416,29.629,37.033,0,0,200884,200884,64.0024,0,0,0,0,0,0,661.198,0,0,0,0,178561,713871,20.0084,0,723.873
p6_d1_static_rep3,D1,13,main,93649,11.347,17.125,21.591,47021,11.283,16.989,21.494,37722,154.578,278.507,332.299,60.041,2.61856,9277,15.817,26.759,33.291,0,0,187669,187669,11.002,0,0,0,0,0,0,720.565,0,0,59.3672,0,174243,743903,18.9777,0,729.567
p6_d1_static_rep3,D1,14,main,95625,11.309,15.441,20.749,47786,11.251,15.175,20.591,38266,154.246,268.402,289.163,60.0752,2.58432,9471,15.686,25.375,31.676,0,0,191148,191148,22.0021,0,0,0,0,0,0,720.565,0,0,0,0,181091,773170,18.9771,0,739.163
p6_d1_static_rep3,D1,15,main,94779,11.484,15.569,20.984,47475,11.412,15.381,20.65,38397,152.733,269.035,289.708,59.6197,2.59304,9497,15.865,25.516,32.291,0,0,190148,190148,33.0022,0,0,0,0,0,0,720.565,0,0,0,0,180016,769294,18.9628,0,748.791
p6_d1_static_rep3,D1,16,main,95680,11.558,15.651,21.041,48252,11.496,15.45,20.737,38139,154.068,269.5,289.776,59.7536,2.5967,9530,16.072,25.991,33.114,0,0,191601,191601,45.0023,0,0,0,0,0,0,720.565,0,0,0,0,178335,766510,18.8745,0,758.452
p6_d1_static_rep3,D1,17,main,94384,11.854,16.322,21.804,47133,11.807,16.108,21.424,37330,158.494,274.485,296.266,59.9,2.6515,9317,16.38,27.062,34.594,0,0,188164,188164,56.0024,0,0,0,0,0,0,720.565,0,0,0,0,172906,751626,18.702,0,767.897
p6_d1_static_rep3,D1,18,main,90897,11.944,17.02,22.012,45338,11.864,16.94,22.001,36216,161.931,280.103,315.402,60.0184,2.70563,9102,16.476,27.849,35.907,0,0,181553,181553,3.00198,0,0,0,0,0,0,772.161,0,0,51.5961,0,170105,735629,18.7809,0,774.27
p6_d1_static_rep3,D1,19,main,85844,11.548,16.459,21.902,42926,11.499,15.991,21.661,34428,176.352,301.76,323.428,60.0851,2.94047,8636,15.529,24.658,31.365,0,0,171834,171834,14.0021,0,0,0,0,0,0,772.161,0,0,0,0,170314,773065,18.0536,0,783.033
p6_d1_static_rep3,D1,20,main,85558,11.729,16.669,22.192,42740,11.679,16.214,21.841,34510,175.852,299.391,323.003,60.2064,2.92376,8665,15.879,25.481,31.922,0,0,171473,171473,25.0021,0,0,0,0,0,0,772.161,0,0,0,0,168101,776736,17.7915,0,791.817
p6_d1_static_rep3,D1,21,main,84394,12.091,17.578,22.773,42259,12.052,17.337,22.638,33926,177.727,303.768,335.971,60.2523,2.96672,8658,15.987,26.433,33.209,0,0,169237,169237,35.0022,0,0,0,0,0,0,772.161,0,0,0,0,167573,759870,18.0683,0,800.595
p6_d1_static_rep3,D1,22,main,84702,12.31,17.051,22.84,42389,12.245,16.844,22.644,33981,178.142,303.982,327.493,59.9049,2.97673,8380,16.268,26.509,33.523,0,0,169452,169452,45.0023,0,0,0,0,0,0,772.161,0,0,0,0,166812,757377,18.0496,0,809.089
p6_d1_static_rep3,D1,23,main,78043,13.161,19.408,26.816,38739,13.026,19.202,26.59,31369,186.766,344.669,384.511,60.0337,3.1878,7812,18.549,31.033,38.764,0,0,155963,155963,54.0024,0,0,0,0,0,0,772.161,0,0,0,0,152387,700022,17.8772,0,817.004
p6_d1_static_rep3,D1,24,main,81304,12.366,18.742,24.543,40813,12.285,18.629,24.286,32622,181.594,340.601,386.869,60.203,3.07812,8113,18.418,30.607,37.561,0,0,162852,162852,64.0024,0,0,0,0,0,0,772.161,0,0,0,0,159034,728397,17.9207,0,825.228
p6_d1_static_rep3,D1,25,main,79396,11.864,18.67,24.177,39755,11.814,18.357,23.96,31971,183.045,339.211,411.352,59.8773,3.12694,7845,16.312,27.821,34.698,0,0,158967,158967,10.002,0,0,0,0,0,0,694.612,172.448,92.4678,50.5033,0,162128,782028,17.1717,0,702.416
p6_d1_static_rep3,D1,26,main,99396,11.232,16.328,20.564,49589,11.165,16.16,20.412,40054,144.479,258.307,312.312,60.0071,2.44032,9997,15.602,26.491,33.22,0,0,199036,199036,22.0021,0,0,0,0,0,0,694.612,0,0,0,0,175399,751229,18.9287,0,712.554
p6_d1_static_rep3,D1,27,main,101703,11.335,15.171,20.424,51166,11.248,14.98,20.219,40832,141.976,251.994,271.494,59.656,2.39811,10095,15.742,26.287,32.87,0,0,203796,203796,34.0022,0,0,0,0,0,0,694.612,0,0,0,0,176491,762761,18.7906,0,722.789
p6_d1_static_rep3,D1,28,main,102582,11.396,15.18,20.309,51526,11.329,15.002,20.08,40614,141.745,250.475,268.385,59.7049,2.3862,10122,15.924,26.135,32.682,0,0,204844,204844,47.0023,0,0,0,0,0,0,694.612,0,0,0,0,174473,759942,18.6719,0,733.055
p6_d1_static_rep3,D1,29,main,101266,11.622,15.5,20.736,50327,11.553,15.38,20.63,40205,144.487,254.351,274.098,60.1344,2.41655,10073,16.211,26.843,34.06,0,0,201871,201871,59.0024,0,0,0,0,0,0,694.612,0,0,0,0,173624,752814,18.741,0,743.264
p6_d1_static_rep3,D1,30,main,95615,11.592,16.975,21.543,47935,11.535,16.89,21.368,38485,152.085,270.048,307.619,60.115,2.55472,9623,16.126,27.38,34.371,0,0,191658,191658,6.002,0,0,0,0,0,0,745.512,0,0,50.8998,0,170481,747855,18.5641,0,750.241
p6_d1_static_rep3,D1,31,main,90455,11.501,16.57,21.592,45137,11.452,16.103,21.302,36412,164.482,283.785,315.142,60.1135,2.74181,9178,15.774,26.28,33.068,0,0,181182,181182,16.0021,0,0,0,0,0,0,745.512,0,0,0,0,167616,763660,17.9985,0,759.544
p6_d1_static_rep3,D1,32,main,90456,11.762,16.593,22.004,45275,11.715,16.426,21.562,36306,164.032,283.119,306.302,60.2443,2.7353,9238,15.878,26.412,33.359,0,0,181275,181275,28.0022,0,0,0,0,0,0,745.512,0,0,0,0,169401,759357,18.2395,0,768.912
p6_d1_static_rep3,D1,33,main,91259,11.881,16.039,21.72,45603,11.832,15.776,21.382,36570,163.019,282.342,302.694,59.8514,2.73096,9080,16.177,26.597,33.005,0,0,182512,182512,39.0023,0,0,0,0,0,0,745.512,0,0,0,0,169584,759974,18.2435,0,778.12
p6_d1_static_rep3,D1,34,main,90670,11.996,16.174,21.808,44931,11.921,15.959,21.301,36418,163.793,282.271,302.221,60.1803,2.7317,9042,16.392,26.928,32.906,0,0,181061,181061,49.0023,0,0,0,0,0,0,745.512,0,0,0,0,167900,759102,18.1122,0,787.284
p6_d1_static_rep3,D1,35,main,89697,12.113,16.323,21.976,45180,12.065,16.09,21.948,36200,164.004,282.822,303.318,60.0151,2.74058,8920,16.736,27.764,35.012,0,0,179997,179997,60.0024,0,0,0,0,0,0,745.512,0,0,0,0,166202,751338,18.1139,0,796.332
p6_d1_static_rep3,D1,36,main,85765,12.116,18.112,23.276,42923,12.031,17.627,22.787,34337,173.54,306.698,365.252,60.0442,2.92905,8486,16.211,27.662,34.389,0,0,171511,171511,6.002,0,0,0,0,0,0,797.435,0,0,51.9236,0,161843,743488,17.8767,0,802.059
p6_d1_static_rep3,D1,37,main,83027,11.81,16.801,22.451,41461,11.764,16.505,22.112,33644,180.245,311.404,335.781,59.7866,3.04336,8356,15.69,25.668,31.788,0,0,166488,166488,17.0021,0,0,0,0,0,0,797.435,0,0,0,0,164576,773603,17.5421,0,810.53
p6_d1_static_rep3,D1,38,main,82155,12.002,17.43,23.34,41422,11.927,17.098,22.787,32901,180.959,313.126,345.732,59.7247,3.04078,8179,15.911,26.013,33.01,0,0,164657,164657,26.0022,0,0,0,0,0,0,797.435,0,0,0,0,159219,758059,17.3578,0,818.824
p6_d1_static_rep3,D1,39,main,84857,11.929,16.982,22.695,42739,11.841,16.839,22.56,33644,178.737,311.119,338.049,59.6677,3.02088,8385,16.305,26.499,32.581,0,0,169625,169625,36.0022,0,0,0,0,0,0,797.435,0,0,0,0,162140,774689,17.3073,0,827.318
p6_d1_static_rep3,D1,40,main,82959,12.123,18.187,23.091,41257,12.083,18.003,23.024,32765,184.378,319.815,384.633,60.1412,3.08479,8280,16.491,27.455,34.438,0,0,165261,165261,46.0023,0,0,0,0,0,0,797.435,0,0,0,0,159191,756590,17.3831,0,835.715
p6_d1_static_rep3,D1,41,main,82801,12.185,17.273,23.168,41482,12.119,17.045,22.896,33366,182.943,314.403,343.657,60.0458,3.04211,8260,16.747,26.926,33.435,0,0,165909,165909,56.0024,0,0,0,0,0,0,797.435,0,0,0,0,161507,766105,17.4111,0,844.09
p6_d1_static_rep3,D1,42,main,82977,12.218,17.692,23.009,41483,12.171,17.599,22.971,33294,182.103,313.97,345.124,60.116,3.04389,8398,16.533,26.941,33.745,0,0,166152,166152,2.00197,0,0,0,0,0,0,848.501,0,0,51.0664,0,160601,765678,17.3383,0,849.811
p6_d1_static_rep3,D1,43,main,75531,11.934,18.304,24.793,37468,11.855,18.044,24.092,30339,202.458,352.757,412.977,60.0327,3.40854,7665,16.117,26.389,33.725,0,0,151003,151003,11.002,0,0,0,0,0,0,848.501,0,0,0,0,152063,770662,16.4798,0,857.582
p6_d1_static_rep3,D1,44,main,76161,12.109,18.172,24.304,38097,12.062,17.917,23.654,30486,201.677,346.977,395.232,60.3092,3.36552,7751,16.306,26.21,32.372,0,0,152495,152495,21.0021,0,0,0,0,0,0,848.501,0,0,0,0,154401,774281,16.6258,0,865.443
p6_d1_static_rep3,D1,45,main,76847,12.164,17.651,23.914,38497,12.124,17.574,23.982,30966,199.279,340.463,371.446,59.9632,3.32042,7600,16.391,25.722,32.448,0,0,153910,153910,30.0022,0,0,0,0,0,0,848.501,0,0,0,0,156639,781189,16.7023,0,873.146
p6_d1_static_rep3,D1,46,main,76226,12.385,18.384,24.576,37907,12.331,18.284,24.686,30673,200.248,343.546,380.008,59.9572,3.36203,7644,16.484,26.302,33.444,0,0,152450,152450,39.0023,0,0,0,0,0,0,848.501,0,0,0,0,152379,775660,16.4195,0,880.896
p6_d1_static_rep3,D1,47,main,72538,12.689,19.823,27.336,36308,12.618,19.619,26.766,29040,207.182,382.071,438.349,60.2908,3.53028,7225,18.437,30.577,38.512,0,0,145111,145111,48.0023,0,0,0,0,0,0,848.501,0,0,0,0,146412,734705,16.6166,0,888.22
p6_d1_static_rep3,D1,48,main,74047,12.603,19.141,25.149,37363,12.578,19.116,25.337,29983,203.745,368.826,428.783,59.8631,3.44068,7345,17.997,29.434,37.138,0,0,148738,148738,57.0024,0,0,0,0,0,0,848.501,0,0,0,0,148968,753770,16.5018,0,895.67
p6_d1_static_rep3,D1,49,main,73124,12.747,19.833,26.844,36270,12.689,19.483,25.655,29122,206.709,380.573,442.926,60.0476,3.50477,7211,18.592,31.938,40.385,0,0,145727,145727,3.00198,0,0,0,419.773,0,1,898.784,16.5652,6,50.2827,0,146763,741372,16.5249,0,909.281
p6_d1_static_rep3,D1,50,main,76256,11.981,18.563,24.847,38217,11.911,18.297,24.427,31029,191.532,373.55,436.859,59.6337,3.31616,7665,16.209,27.238,33.81,0,0,153167,153167,11.002,0,0,0,0,0,0,694.612,226.085,86.4678,0,0,156883,816197,16.1223,0,703.887
p6_d1_static_rep3,D1,51,main,103058,11.102,14.702,19.848,51978,11.032,14.534,19.659,41064,141.238,250.296,268.049,59.8235,2.3796,10276,15.254,25.182,31.313,0,0,206376,206376,24.0021,0,0,0,0,0,0,694.612,0,0,0,0,178963,770795,18.843,0,714.303
p6_d1_static_rep3,D1,52,main,103333,11.288,14.918,20.112,51589,11.219,14.783,19.679,40819,142.379,250.561,267.755,59.8444,2.38981,10185,15.575,25.821,32.069,0,0,205926,205926,36.0022,0,0,0,0,0,0,694.612,0,0,0,0,175714,766952,18.6401,0,724.632
p6_d1_static_rep3,D1,53,main,100886,11.466,15.442,20.562,50489,11.388,15.231,20.348,40481,143.819,253.471,275.927,60.0925,2.40692,10143,15.989,26.541,32.902,0,0,201999,201999,48.0023,0,0,0,0,0,0,694.612,0,0,0,0,176671,756437,18.9336,0,734.913
p6_d1_static_rep3,D1,54,main,100691,11.501,15.532,20.825,50270,11.429,15.399,20.504,40372,143.673,254.727,274.897,60.083,2.41525,10145,16.339,27.395,34.599,0,0,201478,201478,59.0024,0,0,0,0,0,0,694.612,0,0,0,0,172832,755185,18.6238,0,745.199
p6_d1_static_rep3,D1,55,main,95881,11.37,15.958,21.256,47647,11.311,15.722,20.813,38653,152.557,268.901,295.861,60.2066,2.55102,9777,15.963,27.04,34.105,0,0,191958,191958,8.00201,0,0,0,0,0,0,746.389,0,0,51.7771,0,170091,762832,18.2321,0,752.292
p6_d1_static_rep3,D1,56,main,91734,11.423,15.818,21.305,46082,11.354,15.501,21.022,36768,162.307,282.891,310.049,60.0568,2.71208,9291,15.695,25.514,32.227,0,0,183875,183875,20.0021,0,0,0,0,0,0,746.389,0,0,0,0,171048,770860,18.1597,0,761.714
p6_d1_static_rep3,D1,57,main,92505,11.512,15.704,21.294,46103,11.449,15.476,20.793,37059,160.821,280.358,302.789,60.0298,2.68807,9176,16.036,26.074,32.566,0,0,184843,184843,30.0022,0,0,0,0,0,0,746.389,0,0,0,0,172520,773565,18.2351,0,771.015
p6_d1_static_rep3,D1,58,main,91677,11.665,15.883,21.411,45934,11.571,15.604,20.993,36898,161.511,281.185,303.564,60.1633,2.69673,9119,16.137,26.254,33.274,0,0,183628,183628,41.0023,0,0,0,0,0,0,746.389,0,0,0,0,171325,770382,18.193,0,780.261
p6_d1_static_rep3,D1,59,main,91157,11.799,16.483,21.842,45587,11.74,16.427,21.576,36656,161.934,284.614,309.579,59.9549,2.72228,9006,16.257,26.953,33.454,0,0,182406,182406,52.0023,0,0,0,0,0,0,746.389,0,0,0,0,168971,761864,18.1526,0,789.392
p6_d1_static_rep3,D1,60,main,90797,11.823,16.25,21.836,45263,11.782,15.864,21.514,36617,161.099,282.754,304.719,59.9454,2.71371,9132,16.239,26.593,33.276,0,0,181809,181809,62.0024,0,0,0,0,0,0,746.389,0,0,0,0,168616,758522,18.1867,0,798.653
p6_d1_static_rep3,D1,61,main,85702,11.585,17.223,22.11,43047,11.497,16.82,21.861,34500,174.485,306.274,340.736,59.5691,2.95363,8513,15.868,25.981,32.372,0,0,171762,171762,9.00202,0,0,0,0,0,0,797.26,0,0,50.8706,0,163859,772118,17.5067,0,804.522
p6_d1_static_rep3,D1,62,main,84625,11.683,16.987,22.172,42706,11.622,16.838,21.801,33713,179.753,308.903,340.531,59.8523,3.01082,8383,15.868,25.96,31.936,0,0,169427,169427,20.0021,0,0,0,0,0,0,797.26,0,0,0,0,163361,779912,17.3185,0,813.018
