exp_id,rep,phase,worker_id,op_class,op_count,total_latency_ms,p50_us,p95_us,p99_us,materialized_ops,materialization_rate_per_1k,lock_contended_ops,both_count,materialization_or_lock_affected_reads,affected_p50_us,affected_p95_us,affected_p99_us,view_materialization_ms,lock_wait_ms,materialization_and_lock_ratio,active_mem_prep_ms,active_mem_lookup_ms,imm_mem_prep_ms,imm_mem_lookup_ms,active_mem_iter_construct_ms,imm_mem_iter_construct_ms,sst_iter_construct_ms,reseek_count,boundary_advance_count,child_next_count,covered_skip_count,cache_invalidation_count
e9_t0_r1,1,2,2,Put,2150,117.4372,48.18,115.44,167.37,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_t0_r1,1,2,2,DeleteRange,350,37.8579,100.55,174.31,197.6,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,350
e9_t0_r1,1,2,3,GetLive,5077,6106.3134,23.97,6340.23,6748.55,137,26.9844,948,0,1085,5842.23,6732.21,7462.68,789.5806,5155.5308,0.973601,5958.4238,10.7832,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_t0_r1,1,2,3,GetDeleted,2423,2965.5663,10.2,6390.37,6732.21,73,30.1279,446,0,519,5881.3,6728.14,7914.46,422.4149,2504.7429,0.987049,2933.5152,5.1603,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_t0_r1,1,2,3,ScanIntersect,2468,3587.7852,202.57,6594.94,6989.94,75,30.389,486,0,561,6069.57,6964.58,7209.33,437.0389,2648.0991,0.8599,0.0,0.0,0.0,0.0,3097.1724,0.6554,24.6534,9723,9058,9770,9770,0
e9_t0_r1,1,2,3,ScanNonIntersect,32,39.8313,209.94,6007.37,6511.55,0,0.0,6,0,6,5813.98,6511.55,6511.55,0.0,33.1036,0.831096,0.0,0.0,0.0,0.0,33.2594,0.0082,0.3394,2,3,7,7,0
e9_t0_r1,1,2,3,Put,2150,115.04,47.52,113.85,156.58,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_t0_r1,1,2,3,DeleteRange,350,38.1898,100.55,187.11,249.37,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,350
e9_t0_r1,1,2,4,GetLive,5089,4095.0083,19.11,5743.95,6207.19,188,36.9424,617,0,805,5373.57,6267.66,6651.12,960.6219,3021.5945,0.972456,3988.8662,7.9778,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_t0_r1,1,2,4,GetDeleted,2411,1928.8308,8.89,5764.87,6195.91,89,36.9141,315,0,404,5318.5,6248.7,7083.75,434.9141,1468.2872,0.986712,1906.3217,3.8805,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_t0_r1,1,2,4,ScanIntersect,2452,2548.209,162.38,5960.23,6371.04,114,46.4927,317,0,431,5620.01,6386.5,7710.9,591.3808,1569.5727,0.848028,0.0,0.0,0.0,0.0,2167.8945,0.3992,16.5242,10052,9057,9267,9267,0
e9_t0_r1,1,2,4,ScanNonIntersect,48,38.7757,173.36,5350.83,6036.56,1,20.8333,6,0,7,5200.59,6036.56,6036.56,4.999,26.3277,0.807896,0.0,0.0,0.0,0.0,31.4332,0.007,0.2991,2,3,6,6,0
e9_t0_r1,1,2,4,Put,2150,90.9285,34.86,104.52,155.92,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_t0_r1,1,2,4,DeleteRange,350,33.7786,85.17,171.27,241.49,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,350
e9_t0_r1,1,2,5,GetLive,5172,6061.0252,23.61,6279.06,6719.99,174,33.6427,911,0,1085,5785.87,6715.92,7096.64,972.5126,4927.6493,0.973459,5913.1384,11.035,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_t0_r1,1,2,5,GetDeleted,2328,2680.9009,10.11,6371.04,6740.38,66,28.3505,414,0,480,5927.82,6719.99,7144.1,384.3523,2260.0035,0.986368,2650.197,5.1361,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_t0_r1,1,2,5,ScanIntersect,2451,3774.3327,200.74,6647.09,6998.42,78,31.8237,497,0,575,6147.3,6977.25,7866.64,454.9619,2820.5174,0.86783,0.0,0.0,0.0,0.0,3288.0566,0.6855,24.5096,9399,9108,9091,9091,0
e9_t0_r1,1,2,5,ScanNonIntersect,49,82.1869,216.4,6210.95,14228.46,1,20.4082,12,0,13,5270.38,14228.46,14228.46,4.9417,66.7801,0.872667,0.0,0.0,0.0,0.0,72.0049,0.0141,0.4883,6,5,7,7,0
e9_t0_r1,1,2,5,Put,2150,117.6031,48.04,110.92,160.52,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_t0_r1,1,2,5,DeleteRange,350,37.4228,99.64,183.85,257.35,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,350
e9_t0_r1,1,2,6,GetLive,5093,5939.7077,23.7,6282.87,6732.21,223,43.7856,857,0,1080,5771.86,6724.06,7521.7,1286.9127,4494.5575,0.973359,5794.1696,10.4651,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_t0_r1,1,2,6,GetDeleted,2407,2863.8862,10.35,6321.05,6707.78,112,46.531,410,0,522,5849.32,6695.6,6935.1,645.1915,2180.6559,0.986718,2831.9107,4.9499,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_t0_r1,1,2,6,ScanIntersect,2439,3462.1604,198.56,6539.23,6905.74,124,50.8405,422,0,546,6007.37,6876.52,8074.31,718.0506,2252.4817,0.858,0.0,0.0,0.0,0.0,2982.4023,0.6286,26.0877,10019,9115,9509,9509,0
e9_t0_r1,1,2,6,ScanNonIntersect,61,84.0293,200.86,6113.86,8262.38,3,49.1803,10,0,13,5393.15,8262.38,8262.38,18.8504,52.6236,0.850584,0.0,0.0,0.0,0.0,71.7699,0.0157,0.6623,6,6,4,4,0
e9_t0_r1,1,2,6,Put,2150,114.3366,48.07,111.19,160.42,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_t0_r1,1,2,6,DeleteRange,350,39.4854,103.64,184.41,255.02,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,350
e9_t0_r1,1,2,7,GetLive,5007,6126.7792,24.62,6382.63,6769.03,158,31.5558,937,0,1095,5845.78,6760.83,7083.75,918.8132,5043.6074,0.973174,5975.8286,10.8335,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_t0_r1,1,2,7,GetDeleted,2493,2970.3601,10.3,6344.08,6687.49,86,34.4966,437,0,523,5859.96,6679.39,7919.25,511.0883,2419.1458,0.986491,2936.6108,5.373,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_t0_r1,1,2,7,ScanIntersect,2456,3494.0804,197.36,6598.93,6981.48,66,26.873,476,0,542,6058.55,6960.36,7480.79,384.0609,2608.4996,0.856466,0.0,0.0,0.0,0.0,3011.2259,0.6535,25.9606,9379,9077,9213,9213,0
e9_t0_r1,1,2,7,ScanNonIntersect,44,68.3851,211.09,6113.86,6275.26,0,0.0,11,0,11,5485.43,6275.26,6275.26,0.0,59.018,0.863025,0.0,0.0,0.0,0.0,59.3127,0.0115,0.529,0,0,0,0,0
e9_t0_r1,1,2,7,Put,2150,118.9639,48.24,117.21,184.86,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_t0_r1,1,2,7,DeleteRange,350,37.6122,100.06,173.57,241.2,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,350
e9_t512_r1,1,0,0,GetLive,7314,91.5574,6.76,58.21,113.71,138,18.8679,444,0,582,68.43,128.51,151.82,8.1513,27.7864,0.392515,38.3216,1.8029,0.0509,0.2132,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,0,0,GetDeleted,186,1.7678,2.98,82.72,119.86,5,26.8817,13,0,18,82.72,124.75,124.75,0.3143,0.8523,0.659925,1.2365,0.0523,0.0018,0.008,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,0,0,ScanIntersect,335,23.3588,63.63,134.98,178.91,10,29.8507,28,0,38,125.97,194.16,197.36,0.8071,1.5676,0.101661,0.0,0.0,0.0,0.0,2.6324,0.0338,0.8928,807,640,16,16,0
e9_t512_r1,1,0,0,ScanNonIntersect,2165,144.818,62.9,122.43,166.06,44,20.3233,164,0,208,123.4,185.08,197.24,2.164,10.6544,0.088513,0.0,0.0,0.0,0.0,14.3878,0.1992,5.0899,8,6,0,0,0
e9_t512_r1,1,0,0,Put,2350,27.3438,8.88,30.75,48.04,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,0,0,DeleteRange,150,5.0934,32.93,51.75,64.1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,150
e9_t512_r1,1,0,1,GetLive,7323,89.0612,6.0,59.53,112.27,56,7.6471,524,0,580,71.01,126.43,161.98,3.2352,33.4568,0.411986,38.7533,1.6929,0.0498,0.2155,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,0,1,GetDeleted,177,1.693,2.48,76.23,119.07,4,22.5989,13,0,17,76.23,121.69,121.69,0.2745,0.9254,0.708731,1.252,0.0418,0.0017,0.0084,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,0,1,ScanIntersect,314,18.4929,52.1,113.29,160.91,0,0.0,27,0,27,120.01,170.86,171.69,0.0,1.7791,0.096205,0.0,0.0,0.0,0.0,1.9588,0.0277,0.6355,683,602,23,23,0
e9_t512_r1,1,0,1,ScanNonIntersect,2186,135.1895,53.15,111.46,155.16,17,7.7768,153,0,170,117.7,172.0,186.55,1.134,9.4016,0.077932,0.0,0.0,0.0,0.0,11.8456,0.1653,4.4286,14,10,0,0,0
e9_t512_r1,1,0,1,Put,2350,26.4438,8.22,30.96,47.23,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,0,1,DeleteRange,150,5.1005,31.6,54.1,73.46,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,150
e9_t512_r1,1,0,2,GetLive,7301,103.9978,7.79,61.06,115.93,111,15.2034,514,0,625,67.98,132.87,162.28,7.3272,31.0072,0.368608,41.0772,2.0797,0.0473,0.185,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,0,2,GetDeleted,199,1.599,3.15,43.86,110.98,3,15.0754,11,0,14,80.89,132.63,132.63,0.2093,0.7125,0.576477,0.9873,0.0609,0.0016,0.0081,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,0,2,ScanIntersect,315,22.8888,68.18,108.13,143.93,2,6.3492,17,0,19,118.13,172.94,172.94,0.1544,0.7948,0.041468,0.0,0.0,0.0,0.0,1.1884,0.0291,0.9613,758,611,10,10,0
e9_t512_r1,1,0,2,ScanNonIntersect,2185,167.3662,69.65,122.14,169.52,22,10.0686,156,0,178,132.71,182.08,194.16,1.1805,9.4824,0.06371,0.0,0.0,0.0,0.0,12.45,0.1941,6.1082,7,7,0,0,0
e9_t512_r1,1,0,2,Put,2350,28.4971,9.45,29.23,44.45,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,0,2,DeleteRange,150,5.504,35.27,53.57,72.22,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,150
e9_t512_r1,1,0,3,GetLive,7308,92.0626,6.2,60.7,113.85,47,6.4313,539,0,586,70.71,128.28,160.81,2.6581,35.205,0.411275,40.0371,1.7215,0.0502,0.2205,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,0,3,GetDeleted,192,1.4802,2.53,55.15,100.36,3,15.625,14,0,17,55.93,106.18,106.18,0.1661,0.7617,0.626782,0.9852,0.0479,0.002,0.0098,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,0,3,ScanIntersect,360,21.1522,51.88,106.63,157.34,2,5.5556,31,0,33,114.61,163.76,176.65,0.0588,1.8449,0.09,0.0,0.0,0.0,0.0,2.1235,0.0301,0.8044,820,717,18,18,0
e9_t512_r1,1,0,3,ScanNonIntersect,2140,133.9774,53.87,114.26,157.15,14,6.5421,149,0,163,117.63,172.42,202.33,0.6037,9.3834,0.074543,0.0,0.0,0.0,0.0,11.3379,0.1583,4.6776,6,4,0,0,0
e9_t512_r1,1,0,3,Put,2350,26.3197,8.33,29.91,43.39,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,0,3,DeleteRange,150,5.2803,30.24,50.91,112.88,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,150
e9_t512_r1,1,0,4,GetLive,7325,90.2472,6.08,60.55,111.86,124,16.9283,493,0,617,69.52,129.77,156.87,6.5103,32.0286,0.427037,40.7133,1.5926,0.0473,0.2149,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,0,4,GetDeleted,175,1.0954,2.55,4.8,123.18,2,11.4286,6,0,8,90.1,162.08,162.08,0.1211,0.5125,0.578476,0.6759,0.0411,0.0016,0.0078,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,0,4,ScanIntersect,297,17.7045,51.97,127.2,153.67,7,23.569,22,0,29,127.2,162.77,169.41,0.4161,1.5806,0.112784,0.0,0.0,0.0,0.0,2.1782,0.0301,0.6173,690,558,10,10,0
e9_t512_r1,1,0,4,ScanNonIntersect,2203,133.5007,53.31,108.46,161.3,43,19.5188,138,0,181,118.85,172.42,192.4,2.1308,9.1346,0.084384,0.0,0.0,0.0,0.0,12.6534,0.169,4.4046,8,6,0,0,0
e9_t512_r1,1,0,4,Put,2350,26.3429,8.28,30.83,44.32,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,0,4,DeleteRange,150,5.0281,30.73,52.51,86.36,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,150
e9_t512_r1,1,0,5,GetLive,7318,105.7969,7.7,62.34,114.54,145,19.8142,492,0,637,69.1,129.14,161.01,8.5764,29.8247,0.362969,41.2262,2.0122,0.0504,0.1951,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,0,5,GetDeleted,182,1.4934,3.18,38.0,126.27,6,32.967,5,0,11,79.34,175.79,175.79,0.4724,0.3854,0.574372,0.9204,0.0528,0.002,0.0082,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,0,5,ScanIntersect,364,26.8501,67.2,134.49,169.11,6,16.4835,22,0,28,136.05,180.76,214.44,0.2765,1.3811,0.061737,0.0,0.0,0.0,0.0,1.9328,0.0317,1.1016,972,684,2,2,0
e9_t512_r1,1,0,5,ScanNonIntersect,2136,167.5495,70.03,131.91,176.65,60,28.0899,139,0,199,135.14,189.05,238.58,4.0939,8.3205,0.074094,0.0,0.0,0.0,0.0,14.2092,0.1869,6.1121,2,2,0,0,0
e9_t512_r1,1,0,5,Put,2350,28.1421,9.43,28.74,46.27,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,0,5,DeleteRange,150,5.4556,34.8,56.51,66.11,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,150
e9_t512_r1,1,0,6,GetLive,7315,90.1936,6.17,60.18,113.98,57,7.7922,539,0,596,70.49,126.43,163.36,3.1117,34.536,0.417409,40.0523,1.7588,0.048,0.2096,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,0,6,GetDeleted,185,1.7997,2.53,73.59,119.07,2,10.8108,16,0,18,73.59,120.88,120.88,0.1355,1.1264,0.701207,1.3257,0.0485,0.0011,0.0056,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,0,6,ScanIntersect,347,20.8199,52.42,120.37,157.91,6,17.2911,25,0,31,128.36,168.9,170.44,0.3921,1.7664,0.103676,0.0,0.0,0.0,0.0,2.3898,0.0324,0.7733,777,667,27,27,0
e9_t512_r1,1,0,6,ScanNonIntersect,2153,131.054,53.8,103.77,155.07,19,8.8249,155,0,174,110.85,180.32,202.69,0.8563,9.2535,0.077142,0.0,0.0,0.0,0.0,11.5293,0.1672,4.4427,5,5,1,1,0
e9_t512_r1,1,0,6,Put,2350,27.2645,8.56,30.36,45.38,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,0,6,DeleteRange,150,4.764,29.46,51.63,79.1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,150
e9_t512_r1,1,0,7,GetLive,7331,89.5824,6.03,59.93,110.85,183,24.9625,443,0,626,68.47,121.32,152.0,9.5469,28.3972,0.423567,40.3775,1.5975,0.0491,0.2119,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,0,7,GetDeleted,169,1.2518,2.41,60.84,96.49,3,17.7515,10,0,13,67.69,116.64,116.64,0.1769,0.6325,0.646525,0.864,0.041,0.0014,0.0071,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,0,7,ScanIntersect,319,19.9787,52.61,137.2,180.32,4,12.5392,36,0,40,130.55,180.98,196.17,0.3164,2.7016,0.151063,0.0,0.0,0.0,0.0,3.2383,0.029,0.707,776,617,31,31,0
e9_t512_r1,1,0,7,ScanNonIntersect,2181,132.9317,52.9,112.54,159.07,52,23.8423,137,0,189,117.7,171.48,219.57,2.7733,9.141,0.089627,0.0,0.0,0.0,0.0,13.3273,0.1698,4.3411,6,5,1,1,0
e9_t512_r1,1,0,7,Put,2350,25.5881,8.22,28.74,43.97,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,0,7,DeleteRange,150,4.9277,30.42,53.02,59.03,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,150
e9_t512_r1,1,1,0,GetLive,2110,117.2264,43.36,140.32,205.29,371,175.8294,824,0,1195,80.65,160.71,217.98,26.7036,54.9137,0.696236,84.327,1.0046,0.1125,0.4282,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,1,0,GetDeleted,390,17.4846,28.84,130.08,150.9,78,200.0,136,0,214,68.93,142.46,156.96,5.3345,8.8273,0.809958,14.6365,0.1724,0.022,0.0837,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,1,0,ScanIntersect,887,132.9251,137.12,236.71,287.53,166,187.1477,316,0,482,175.9,255.49,327.34,10.8213,20.8218,0.238052,0.0,0.0,0.0,0.0,33.3003,0.375,6.0406,3352,2204,15,15,0
e9_t512_r1,1,1,0,ScanNonIntersect,363,58.7145,150.9,274.09,331.13,71,195.5923,156,0,227,190.08,283.9,339.67,5.7366,12.3544,0.308118,0.0,0.0,0.0,0.0,18.8789,0.1438,2.5036,6,9,0,0,0
e9_t512_r1,1,1,0,Put,8000,225.5969,16.53,59.75,99.88,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,1,0,DeleteRange,750,43.3794,42.48,92.09,160.81,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,750
e9_t512_r1,1,1,1,GetLive,2093,119.0022,37.95,148.54,198.2,322,153.8462,800,0,1122,86.05,173.46,228.39,25.0279,54.2062,0.66582,81.9687,1.1213,0.1121,0.4255,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,1,1,GetDeleted,407,16.6518,20.44,116.36,160.42,78,191.6462,132,0,210,67.4,140.83,195.81,5.4056,7.7552,0.790349,13.6241,0.1917,0.0211,0.0845,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,1,1,ScanIntersect,837,126.6704,140.83,268.01,325.96,124,148.1481,290,0,414,184.3,296.02,344.43,8.7736,19.2785,0.221457,0.0,0.0,0.0,0.0,29.5717,0.3083,5.8759,3429,2024,10,10,0
e9_t512_r1,1,1,1,ScanNonIntersect,413,70.9296,159.07,285.79,317.96,57,138.0145,172,0,229,197.96,294.94,345.69,5.0241,11.8894,0.238455,0.0,0.0,0.0,0.0,17.8897,0.1728,3.183,4,5,0,0,0
e9_t512_r1,1,1,1,Put,8000,219.5453,16.16,58.96,103.26,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,1,1,DeleteRange,750,42.0663,46.49,94.58,149.08,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,750
e9_t512_r1,1,1,2,GetLive,2083,109.4016,36.73,139.55,184.41,362,173.7878,794,0,1156,79.1,156.77,211.35,22.2215,56.168,0.716531,80.731,0.9221,0.0878,0.3583,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,1,2,GetDeleted,417,19.7001,37.4,129.61,150.53,76,182.2542,165,0,241,77.2,138.21,166.16,4.9909,11.6087,0.842615,17.0801,0.1887,0.0177,0.0724,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,1,2,ScanIntersect,832,113.941,124.45,227.29,265.75,114,137.0192,337,0,451,165.26,239.01,287.18,6.699,23.5335,0.265335,0.0,0.0,0.0,0.0,31.6261,0.31,4.7629,3644,2155,13,13,0
e9_t512_r1,1,1,2,ScanNonIntersect,418,55.2634,117.56,236.99,298.72,64,153.11,156,0,220,162.48,247.86,346.74,4.3557,11.7243,0.290971,0.0,0.0,0.0,0.0,16.7584,0.1381,2.3318,9,8,0,0,0
e9_t512_r1,1,1,2,Put,8000,215.386,16.38,60.84,106.12,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,1,2,DeleteRange,750,40.607,39.98,92.93,126.97,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,750
e9_t512_r1,1,1,3,GetLive,2094,124.954,44.97,153.2,202.08,368,175.7402,789,0,1157,88.37,175.26,212.5,30.5706,52.8317,0.667464,86.359,1.1492,0.121,0.4537,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,1,3,GetDeleted,406,18.077,15.47,142.54,170.86,65,160.0985,139,0,204,74.27,156.58,178.48,5.8547,8.4155,0.789412,14.7572,0.21,0.0224,0.0874,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,1,3,ScanIntersect,875,143.3667,155.16,256.11,312.23,118,134.8571,341,0,459,192.99,282.69,321.05,9.1748,21.6576,0.21506,0.0,0.0,0.0,0.0,32.7303,0.3726,6.7034,3532,2075,12,12,0
e9_t512_r1,1,1,3,ScanNonIntersect,375,64.1348,154.88,282.35,330.93,62,165.3333,140,0,202,202.69,300.9,337.0,5.8919,9.9004,0.246236,0.0,0.0,0.0,0.0,16.6774,0.1671,2.9079,9,8,0,0,0
e9_t512_r1,1,1,3,Put,8000,229.9262,17.03,59.86,99.04,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,1,3,DeleteRange,750,42.7328,45.9,94.23,121.1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,750
e9_t512_r1,1,1,4,GetLive,2111,128.663,46.38,156.87,213.28,412,195.1682,775,0,1187,85.94,176.33,231.46,35.1113,50.4631,0.665104,88.6794,1.167,0.1197,0.4643,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,1,4,GetDeleted,389,18.7288,37.84,131.35,160.91,74,190.2314,145,0,219,77.77,138.88,165.66,5.6511,9.4417,0.805864,15.5974,0.2006,0.0219,0.0829,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,1,4,ScanIntersect,833,138.6717,155.16,269.48,312.04,129,154.8619,305,0,434,194.98,291.74,343.81,10.2194,20.2223,0.219524,0.0,0.0,0.0,0.0,32.1497,0.3352,6.2017,3562,2060,19,18,0
e9_t512_r1,1,1,4,ScanNonIntersect,417,73.5339,166.77,282.52,365.28,66,158.2734,162,0,228,196.05,328.73,389.75,6.2338,10.3427,0.225427,0.0,0.0,0.0,0.0,17.5674,0.1883,3.2152,17,13,0,0,0
e9_t512_r1,1,1,4,Put,8000,224.0189,16.44,59.78,102.45,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,1,4,DeleteRange,750,43.9332,47.23,94.92,154.13,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,750
e9_t512_r1,1,1,5,GetLive,2137,107.0887,33.42,139.38,191.47,441,206.3641,734,0,1175,74.81,160.32,216.14,23.5742,53.598,0.720639,79.42,0.8697,0.0806,0.3333,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,1,5,GetDeleted,363,14.7377,28.44,123.25,151.63,76,209.3664,123,0,199,62.6,134.9,172.42,4.1567,7.9184,0.819332,12.5046,0.1645,0.0164,0.0666,0.0,0.0,0.0,0,0,0,0,0
e9_t512_r1,1,1,5,ScanIntersect,827,112.6832,124.53,250.13,298.0,147,177.7509,325,0,472,159.16,266.88,330.53,8.23,23.0903,0.27795,0.0,0.0,0.0,0.0,32.6703,0.2978,4.86,3334,2038,28,28,0
